WKT,wet_mass_idw,cloud.coverage.0_ARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_ARVI_2020.03.25.10.36.59_7632,cloud.coverage.0_ATSAVI_2020.03.25.10.36.59_7632,cloud.coverage.0_CARI_2020.03.25.10.36.59_7632,cloud.coverage.0_CARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_CCCI_2020.03.25.10.36.59_7632,cloud.coverage.0_CHLGREEN_2020.03.25.10.36.59_7632,cloud.coverage.0_CRI550_2020.03.25.10.36.59_7632,cloud.coverage.0_CRI700_2020.03.25.10.36.59_7632,cloud.coverage.0_CVI_2020.03.25.10.36.59_7632,cloud.coverage.0_EVI_2020.03.25.10.36.59_7632,cloud.coverage.0_EVI2_2020.03.25.10.36.59_7632,cloud.coverage.0_GLI_2020.03.25.10.36.59_7632,cloud.coverage.0_GOSAVI_2020.03.25.10.36.59_7632,cloud.coverage.0_LCI_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI1_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_NDRE_2020.03.25.10.36.59_7632,cloud.coverage.0_NDVI_2020.03.25.10.36.59_7632,cloud.coverage.0_TCI_2020.03.25.10.36.59_7632,cloud.coverage.0_ARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_ARVI_2020.03.30.10.37.00_8331,cloud.coverage.0_ATSAVI_2020.03.30.10.37.00_8331,cloud.coverage.0_CARI_2020.03.30.10.37.00_8331,cloud.coverage.0_CARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_CCCI_2020.03.30.10.37.00_8331,cloud.coverage.0_CHLGREEN_2020.03.30.10.37.00_8331,cloud.coverage.0_CRI550_2020.03.30.10.37.00_8331,cloud.coverage.0_CRI700_2020.03.30.10.37.00_8331,cloud.coverage.0_CVI_2020.03.30.10.37.00_8331,cloud.coverage.0_EVI_2020.03.30.10.37.00_8331,cloud.coverage.0_EVI2_2020.03.30.10.37.00_8331,cloud.coverage.0_GLI_2020.03.30.10.37.00_8331,cloud.coverage.0_GOSAVI_2020.03.30.10.37.00_8331,cloud.coverage.0_LCI_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI1_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_NDRE_2020.03.30.10.37.00_8331,cloud.coverage.0_NDVI_2020.03.30.10.37.00_8331,cloud.coverage.0_TCI_2020.03.30.10.37.00_8331,cloud.coverage.0_ARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_ARVI_2020.04.04.10.36.59_1536,cloud.coverage.0_ATSAVI_2020.04.04.10.36.59_1536,cloud.coverage.0_CARI_2020.04.04.10.36.59_1536,cloud.coverage.0_CARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_CCCI_2020.04.04.10.36.59_1536,cloud.coverage.0_CHLGREEN_2020.04.04.10.36.59_1536,cloud.coverage.0_CRI550_2020.04.04.10.36.59_1536,cloud.coverage.0_CRI700_2020.04.04.10.36.59_1536,cloud.coverage.0_CVI_2020.04.04.10.36.59_1536,cloud.coverage.0_EVI_2020.04.04.10.36.59_1536,cloud.coverage.0_EVI2_2020.04.04.10.36.59_1536,cloud.coverage.0_GLI_2020.04.04.10.36.59_1536,cloud.coverage.0_GOSAVI_2020.04.04.10.36.59_1536,cloud.coverage.0_LCI_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI1_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_NDRE_2020.04.04.10.36.59_1536,cloud.coverage.0_NDVI_2020.04.04.10.36.59_1536,cloud.coverage.0_TCI_2020.04.04.10.36.59_1536,applied_rate
"POLYGON ((430472.067581047 5501949.25364231,430477.067581047 5501949.25364231,430477.067581047 5501944.25364231,430472.067581047 5501944.25364231,430472.067581047 5501949.25364231))",8509.566794,0.474127054,0.702305526,0.41584371,0.260213435,0.152517311,0.744059175,0.280249953,-1.362722278,0.235777803,2.364002466,0.46717228,0.426349804,0.052810602,0.424530625,0.565182924,0.065913498,0.389426708,0.404889554,0.506615281,0.680845559,0.070354346,0.736247599,0.720614851,0.429935366,0.263908714,0.150349088,0.739630669,0.253633767,-1.415960312,1.015331715,2.668896317,0.469857305,0.43969807,0.047955407,0.447501123,0.576173991,0.069742102,0.39590472,0.414279222,0.514632553,0.695768297,0.07077748,0.733233452,0.707506388,0.425888002,0.274209321,0.15666198,0.738452554,0.261915311,-1.247154951,1.114041626,2.674110651,0.467532948,0.442165256,0.046213478,0.444988847,0.564771175,0.069809426,0.400572032,0.412619278,0.504800379,0.68358621,0.071411561,55.69802093
"POLYGON ((430477.067581047 5501949.25364231,430482.067581047 5501949.25364231,430482.067581047 5501944.25364231,430477.067581047 5501944.25364231,430477.067581047 5501949.25364231))",7234.601411,0.455286622,0.703038931,0.416935295,0.257307768,0.151451558,0.749791205,0.279326111,-1.371383548,0.155053452,2.380853891,0.474084646,0.428101569,0.051923379,0.426018685,0.568262815,0.064107813,0.39108938,0.40616703,0.510662377,0.681067944,0.069014728,0.750547051,0.722935438,0.43551743,0.264534086,0.150595173,0.742567241,0.251574337,-1.436018825,1.004592776,2.706694841,0.474558622,0.446519196,0.047587726,0.45250842,0.581314743,0.070134163,0.402832031,0.421263695,0.519728482,0.699847281,0.071069174,0.708653569,0.70763135,0.425007105,0.271930069,0.156039283,0.742380261,0.261543334,-1.224159718,1.05493784,2.67239809,0.473537117,0.441855311,0.046209745,0.444352329,0.565380991,0.068130158,0.400470674,0.411885381,0.506325543,0.682031929,0.070292689,59.90058655
"POLYGON ((430482.067581047 5501949.25364231,430487.067581047 5501949.25364231,430487.067581047 5501944.25364231,430482.067581047 5501944.25364231,430482.067581047 5501949.25364231))",6899.068327,0.444819108,0.700704783,0.416547358,0.255945593,0.151080206,0.753361493,0.280266151,-1.333437204,0.153008781,2.394938588,0.474131167,0.428590402,0.051847572,0.426436305,0.568724036,0.062745629,0.391541347,0.405812785,0.511976987,0.679575384,0.067973837,0.764893293,0.722954184,0.442250013,0.264533475,0.150593832,0.747265637,0.251574337,-1.484227896,0.955994338,2.757974386,0.475649729,0.454862311,0.046261229,0.458764717,0.587993979,0.070133563,0.411231995,0.429630727,0.52658546,0.704636067,0.071067505,0.684508562,0.704361469,0.421805307,0.269902021,0.155590065,0.745613962,0.263124615,-1.200192332,1.005897909,2.669629216,0.474711761,0.439379886,0.04531996,0.442243233,0.563421011,0.066102117,0.398086667,0.408356085,0.505531073,0.67797628,0.068862479,62.11295615
"POLYGON ((430487.067581047 5501949.25364231,430492.067581047 5501949.25364231,430492.067581047 5501944.25364231,430487.067581047 5501944.25364231,430487.067581047 5501949.25364231))",6962.393821,0.49354285,0.702250063,0.422166675,0.260658324,0.152762935,0.750141799,0.277630746,-1.359354019,0.264951915,2.432385921,0.470908076,0.435074359,0.051371407,0.431705743,0.571136117,0.065391697,0.397892028,0.412410557,0.513166845,0.684122801,0.069814421,0.772788525,0.720014572,0.446781814,0.268635839,0.152685538,0.746829927,0.255287766,-1.396966696,1.029763818,2.76031208,0.468557686,0.461199194,0.049097009,0.461629927,0.589916766,0.071902603,0.418668002,0.436440408,0.528063297,0.707059622,0.072600178,0.732941031,0.70661813,0.427571923,0.275951922,0.157737345,0.740357578,0.261843234,-1.233351231,1.099314809,2.687079191,0.470462054,0.445589244,0.045792192,0.44653213,0.565439165,0.069952033,0.404609323,0.415540636,0.50583899,0.683319449,0.071551502,61.01412765
"POLYGON ((430492.067581047 5501949.25364231,430497.067581047 5501949.25364231,430497.067581047 5501944.25364231,430492.067581047 5501944.25364231,430492.067581047 5501949.25364231))",7184.334289,0.571862251,0.705735058,0.430789605,0.268408477,0.155472688,0.743527055,0.273207605,-1.417202473,0.433888972,2.481514931,0.466050148,0.444555879,0.050695062,0.43940109,0.574523747,0.070041891,0.407192037,0.422484338,0.514294446,0.691690207,0.073095754,0.77745831,0.715595722,0.450213209,0.274789706,0.155823767,0.743827134,0.26085791,-1.241970479,1.164717376,2.738178611,0.457374036,0.466532946,0.054013932,0.462799594,0.589461327,0.074556459,0.425622031,0.442471415,0.526851594,0.70830065,0.074900027,0.817662328,0.711638093,0.437822744,0.286040783,0.161182843,0.730856121,0.259130508,-1.29507345,1.263960123,2.714638591,0.463500127,0.45614104,0.04694544,0.454020038,0.569446385,0.076740935,0.415585354,0.428082108,0.506698102,0.693362057,0.076300148,60.41576654
"POLYGON ((430497.067581047 5501949.25364231,430502.067581047 5501949.25364231,430502.067581047 5501944.25364231,430497.067581047 5501944.25364231,430497.067581047 5501949.25364231))",7414.51077,0.512980551,0.635989279,0.426612839,0.238192357,0.1457837,0.677351654,0.27511251,-1.3373456,0.443188876,2.148270369,0.465652123,0.442681,0.048812114,0.417224288,0.528491765,0.072025754,0.405013531,0.417589426,0.480150402,0.622570634,0.070220288,0.678222537,0.644001931,0.441991225,0.24356211,0.146214947,0.673699677,0.263912037,-1.171860754,1.172547042,2.345434427,0.454461843,0.459692702,0.051244251,0.432467982,0.536114901,0.075728856,0.418242246,0.432218269,0.485734016,0.632518649,0.071934167,0.726402134,0.648294151,0.439715102,0.256773941,0.152592376,0.663751423,0.261057884,-1.2327016,1.270416021,2.315135598,0.462285757,0.459351063,0.048541253,0.432608455,0.528910965,0.081440743,0.419564411,0.431224614,0.47681357,0.631478667,0.076510578,60.3531578
"POLYGON ((430502.067581047 5501949.25364231,430507.067581047 5501949.25364231,430507.067581047 5501944.25364231,430502.067581047 5501944.25364231,430502.067581047 5501949.25364231))",7585.114837,0.427992374,0.565081775,0.416496098,0.205392838,0.135191455,0.613381207,0.27996102,-1.195101738,0.375736237,1.798649549,0.467404425,0.435456336,0.046433959,0.39248234,0.481330544,0.072459556,0.397440016,0.405748397,0.445630521,0.550928593,0.064525291,0.577430189,0.57388109,0.428553402,0.210283235,0.135560051,0.604573071,0.265630066,-1.145397186,1.1192379,1.960067987,0.45563218,0.447327495,0.04491879,0.401746482,0.482920319,0.076016635,0.404328048,0.414622813,0.445020318,0.556322992,0.066578873,0.606901526,0.583276927,0.437527686,0.224144146,0.142853394,0.599813879,0.265120655,-1.113692284,1.200935364,1.90644598,0.463872999,0.458910257,0.050279349,0.408700913,0.487039834,0.083877586,0.420024067,0.429735333,0.446642667,0.566247702,0.074541412,60.7043204
"POLYGON ((430507.067581047 5501949.25364231,430512.067581047 5501949.25364231,430512.067581047 5501944.25364231,430507.067581047 5501944.25364231,430507.067581047 5501949.25364231))",7763.094134,0.37546514,0.461055323,0.416496098,0.166377924,0.125009246,0.484712124,0.27996102,-1.195101738,0.375736237,1.183173835,0.467404425,0.435456336,0.046433959,0.354539603,0.406896576,0.072459556,0.397440016,0.405748397,0.385859042,0.447909698,0.064525291,0.459214196,0.466281727,0.428553402,0.167781189,0.123747893,0.475209132,0.265630066,-1.145397186,1.1192379,1.273982942,0.45563218,0.447327495,0.04491879,0.355686322,0.403520912,0.088659801,0.404328048,0.414622813,0.381186977,0.446776047,0.066578873,0.485247329,0.479581043,0.437527686,0.179358155,0.131454684,0.481070697,0.265120655,-1.113692284,1.200935364,1.251050293,0.463872999,0.458910257,0.050279349,0.368450537,0.414614543,0.083877586,0.420024067,0.429735333,0.390809074,0.461290643,0.074541412,61.53622785
"POLYGON ((430512.067581047 5501949.25364231,430517.067581047 5501949.25364231,430517.067581047 5501944.25364231,430512.067581047 5501944.25364231,430512.067581047 5501949.25364231))",7499.155722,0.300099999,0.311800003,0.306193709,0.110399999,0.110399999,0.300099999,0.332356751,-0.8895998,0.911114216,0.300099999,0.414497346,0.36116752,-0.014954174,0.300099999,0.300099999,0.02856514,0.311376005,0.287684649,0.300099999,0.300099999,0.034375567,0.289600015,0.31189999,0.321979761,0.106799997,0.106799997,0.289600015,0.348574996,0.369811058,1.341715813,0.289600015,0.426067173,0.375637442,0.047529392,0.289600015,0.289600015,0.106799997,0.342887998,0.318333387,0.289600015,0.289600015,0.043292802,0.310699999,0.330799997,0.320195735,0.115099996,0.115099996,0.310699999,0.323556066,-0.287823677,1.510800838,0.310699999,0.422492683,0.379301637,0.007532961,0.310699999,0.310699999,0.035632458,0.334871978,0.307149678,0.310699999,0.310699999,0.041973025,62.89454846
"POLYGON ((430312.067581047 5501944.25364231,430317.067581047 5501944.25364231,430317.067581047 5501939.25364231,430312.067581047 5501939.25364231,430312.067581047 5501944.25364231))",10192.18182,0.437860936,0.437737867,0.374775901,0.203349687,0.148655042,0.485609308,0.317983195,-0.837332159,1.201207519,1.259865463,0.381474614,0.402872637,0.039506208,0.343966767,0.386453286,0.063916579,0.366201594,0.362548038,0.36294657,0.439063177,0.068253312,0.513274759,0.442013949,0.381559938,0.210446455,0.152235277,0.490306437,0.309869036,-0.61890021,1.882218003,1.351416349,0.391935334,0.412592635,0.039555365,0.358115584,0.394723475,0.068451956,0.372620434,0.36722447,0.370472834,0.449129999,0.070562135,0.533087626,0.454332292,0.379351541,0.218592219,0.156213924,0.485559031,0.313475236,-0.620884806,1.951701581,1.344884992,0.396275207,0.414209962,0.037685245,0.358737305,0.390161648,0.073822964,0.376246855,0.36754708,0.365557015,0.44725956,0.074944429,63.28032312
"POLYGON ((430317.067581047 5501944.25364231,430322.067581047 5501944.25364231,430322.067581047 5501939.25364231,430317.067581047 5501939.25364231,430317.067581047 5501944.25364231))",11007.87125,0.586696148,0.601733297,0.371468887,0.277635172,0.166878209,0.667314917,0.30235137,-0.866274506,1.238162577,2.184245467,0.404029757,0.397257283,0.040799607,0.388643876,0.472987249,0.066392038,0.360740602,0.358682871,0.424879819,0.582095087,0.070143778,0.662574083,0.623816967,0.390749484,0.276177704,0.16538205,0.680355608,0.28684172,-0.712584436,1.576292634,2.357870579,0.438712567,0.418092892,0.043788461,0.408771098,0.493554652,0.06637951,0.378999189,0.377285257,0.444846734,0.599137396,0.069427796,0.736542076,0.610932738,0.378797591,0.297782883,0.176056236,0.664538205,0.291631952,-0.61157909,1.898570001,2.392047524,0.423402041,0.413661569,0.03709331,0.404733196,0.469951108,0.070552364,0.375112906,0.366410941,0.421674311,0.580874085,0.072450019,60.68832598
"POLYGON ((430322.067581047 5501944.25364231,430327.067581047 5501944.25364231,430327.067581047 5501939.25364231,430322.067581047 5501939.25364231,430322.067581047 5501944.25364231))",10129.69053,0.623083949,0.644221127,0.375162691,0.297213942,0.171905488,0.713309944,0.30111894,-0.845261037,1.248170137,2.413662672,0.40648368,0.400748014,0.043014582,0.402096778,0.49826017,0.067680754,0.364789367,0.363171935,0.443500906,0.621780634,0.071258955,0.729234219,0.676799595,0.399482727,0.297556251,0.170085818,0.720642447,0.282197088,-0.83197552,1.514224172,2.588966846,0.444686472,0.424867779,0.045466632,0.425064117,0.522938728,0.071089722,0.386601388,0.387490898,0.46556887,0.64618063,0.073024079,0.795568943,0.653217912,0.382453829,0.319688112,0.181685299,0.706469595,0.28870675,-0.559978604,1.96015358,2.642599583,0.4249143,0.416749328,0.040493906,0.417779624,0.492299676,0.072288297,0.378712058,0.370720148,0.4370583,0.618677616,0.073844962,62.24053408
"POLYGON ((430327.067581047 5501944.25364231,430332.067581047 5501944.25364231,430332.067581047 5501939.25364231,430327.067581047 5501939.25364231,430327.067581047 5501944.25364231))",10266.29833,0.621852428,0.646454602,0.381267086,0.298725083,0.172612704,0.714162886,0.301934794,-0.808807492,1.25688225,2.411145806,0.406319901,0.406941235,0.046116583,0.405522227,0.5037193,0.069191869,0.37179333,0.370564356,0.448207602,0.627671957,0.07260948,0.773237199,0.688097477,0.411016196,0.304974839,0.172211424,0.709804326,0.279155239,-0.995093226,1.473267794,2.558190584,0.445673943,0.434092596,0.047262341,0.430507869,0.529953092,0.078508306,0.396917388,0.401084498,0.468761817,0.660492659,0.078611862,0.807813853,0.65792048,0.388032645,0.322849482,0.182688005,0.702249557,0.288042262,-0.484164014,2.061585426,2.625742078,0.422558814,0.421474397,0.045695692,0.420100823,0.49590148,0.075449675,0.384304032,0.377377614,0.439090326,0.6252774,0.076362569,60.11518066
"POLYGON ((430332.067581047 5501944.25364231,430337.067581047 5501944.25364231,430337.067581047 5501939.25364231,430332.067581047 5501939.25364231,430332.067581047 5501944.25364231))",9141.804949,0.588584721,0.647328496,0.381932795,0.296809644,0.172162399,0.716360688,0.306735486,-0.747155726,1.208661556,2.375255108,0.408144444,0.407213122,0.049779363,0.403985828,0.505811155,0.06874311,0.373069316,0.372238696,0.450452775,0.628814638,0.072625689,0.791821063,0.685338914,0.414381593,0.300741881,0.169949844,0.716193914,0.278970689,-1.083396554,1.428522944,2.628728867,0.441232353,0.437670112,0.043542553,0.435678959,0.535933375,0.076564237,0.399153382,0.403525651,0.475310385,0.663640141,0.07684277,0.779526353,0.663517833,0.393905431,0.320469946,0.181487799,0.702927589,0.288214713,-0.52653861,1.930769801,2.57298708,0.425233573,0.425308913,0.049548995,0.421007365,0.503362596,0.077003442,0.389422715,0.384773076,0.445364773,0.633559883,0.077902459,58.15931076
"POLYGON ((430337.067581047 5501944.25364231,430342.067581047 5501944.25364231,430342.067581047 5501939.25364231,430337.067581047 5501939.25364231,430337.067581047 5501944.25364231))",9117.900105,0.539298922,0.647522688,0.379879162,0.293180972,0.17113331,0.71923086,0.313528612,-0.672904849,1.131974339,2.322677612,0.410963118,0.404524297,0.053722529,0.39996846,0.506219447,0.067314416,0.371481344,0.371054009,0.451467216,0.627582967,0.071974747,0.797695398,0.67555213,0.413662955,0.29068312,0.165494688,0.731197387,0.280214742,-1.134292722,1.3818838,2.749924183,0.434076265,0.438423946,0.037065014,0.440713704,0.541396528,0.069938838,0.397349373,0.400390595,0.483536735,0.661205262,0.071395244,0.730972707,0.669562489,0.399925202,0.315319926,0.179186143,0.706054747,0.288805678,-0.628007829,1.68383044,2.502283096,0.430423498,0.428698167,0.052728057,0.421206594,0.512753367,0.077753399,0.394304723,0.392537504,0.453760415,0.642683625,0.078953493,56.96339984
"POLYGON ((430342.067581047 5501944.25364231,430347.067581047 5501944.25364231,430347.067581047 5501939.25364231,430342.067581047 5501939.25364231,430342.067581047 5501944.25364231))",9748.361281,0.569121003,0.649012029,0.380028427,0.292417079,0.170135424,0.718337059,0.311349273,-0.78132683,1.129613757,2.3613379,0.411349297,0.404067159,0.049526162,0.402074754,0.506577492,0.067283846,0.369649351,0.369714528,0.45158264,0.628480315,0.071543388,0.786511421,0.676421463,0.414719135,0.290169954,0.165195912,0.730281115,0.281294495,-1.062813401,1.425679684,2.723707676,0.430372566,0.43857649,0.040859267,0.440234333,0.542815804,0.070570126,0.397865355,0.401830167,0.484490663,0.663337171,0.071986094,0.713615298,0.669743538,0.401447326,0.312315524,0.177988723,0.70982331,0.289242864,-0.636383474,1.617895842,2.4973979,0.4317756,0.429997563,0.053324938,0.421878964,0.516197264,0.076715671,0.395824045,0.394388288,0.457481891,0.644492686,0.078306824,55.99660273
"POLYGON ((430347.067581047 5501944.25364231,430352.067581047 5501944.25364231,430352.067581047 5501939.25364231,430347.067581047 5501939.25364231,430347.067581047 5501944.25364231))",11398.00126,0.638497055,0.651148885,0.381279141,0.293085545,0.169153146,0.715561271,0.30468373,-0.981085181,1.164416492,2.445617437,0.410519212,0.404725865,0.04126003,0.407242879,0.506910443,0.067952342,0.367695332,0.368297681,0.451248527,0.630442172,0.071221832,0.766798258,0.682618827,0.416662753,0.294429585,0.166975319,0.72140491,0.282292113,-0.930146396,1.514692903,2.623785615,0.428395092,0.438428387,0.049789414,0.43699789,0.542213023,0.074829753,0.399541333,0.405557081,0.481808394,0.667752504,0.075596124,0.711856097,0.666992813,0.400720671,0.310383961,0.177343421,0.713912606,0.289603129,-0.598212332,1.642463624,2.525422096,0.431208774,0.43025206,0.05263073,0.422787949,0.516667634,0.074784096,0.395662025,0.39328219,0.458866253,0.642644465,0.07681131,56.47707502
"POLYGON ((430352.067581047 5501944.25364231,430357.067581047 5501944.25364231,430357.067581047 5501939.25364231,430352.067581047 5501939.25364231,430352.067581047 5501944.25364231))",9321.031814,0.64597851,0.651251972,0.380144417,0.293046117,0.168829098,0.712990105,0.30451867,-1.019211292,1.164856076,2.44001627,0.407816797,0.402766705,0.04041367,0.40633437,0.505575836,0.068424031,0.365414679,0.366547257,0.449541032,0.63037318,0.071464442,0.735873818,0.677816808,0.410887152,0.290898144,0.165920675,0.725498855,0.282887906,-0.874096155,1.489429951,2.613890171,0.427977443,0.433045805,0.049328104,0.433143497,0.538698852,0.071876071,0.39393869,0.398878247,0.479846686,0.661462009,0.073396519,0.692699909,0.664474249,0.396783769,0.306336462,0.175703108,0.717153132,0.2901631,-0.559363365,1.638447165,2.522912502,0.430303782,0.425950706,0.052614842,0.420323074,0.515155494,0.072381049,0.390828013,0.388280928,0.458371758,0.639082193,0.074933007,57.80572205
"POLYGON ((430357.067581047 5501944.25364231,430362.067581047 5501944.25364231,430362.067581047 5501939.25364231,430357.067581047 5501939.25364231,430357.067581047 5501944.25364231))",9562.211281,0.622512668,0.650338143,0.377816945,0.292652726,0.168834172,0.710521311,0.307603851,-0.976521403,1.148113966,2.389475107,0.404178202,0.399498567,0.043277193,0.402387545,0.503407508,0.068797305,0.362970695,0.364630088,0.447146803,0.629288822,0.071989145,0.699343771,0.667515129,0.401251912,0.283471152,0.163449019,0.736077756,0.283282802,-0.856354266,1.407029033,2.649008512,0.428339675,0.425045967,0.044171067,0.428980112,0.533728927,0.065315742,0.384696692,0.386996523,0.478245243,0.649818629,0.068292096,0.664845347,0.662071794,0.391241759,0.301230997,0.173565298,0.719969213,0.290822923,-0.520175457,1.620138466,2.505136132,0.429229721,0.419371426,0.052938113,0.416171312,0.512652129,0.06974227,0.383658022,0.381332085,0.45693782,0.634662986,0.072863314,60.12024091
"POLYGON ((430362.067581047 5501944.25364231,430367.067581047 5501944.25364231,430367.067581047 5501939.25364231,430362.067581047 5501939.25364231,430362.067581047 5501944.25364231))",10292.60169,0.59671858,0.649243593,0.378861234,0.29224439,0.169119477,0.712500602,0.310744375,-0.938342094,1.092345059,2.361891389,0.404176131,0.400774136,0.045573253,0.401568994,0.50499177,0.068644512,0.365256041,0.366837889,0.448878899,0.630008906,0.072208881,0.698911518,0.668774277,0.401623175,0.283810362,0.163517222,0.734197885,0.28250818,-0.884021133,1.383081257,2.634340644,0.428365663,0.424809515,0.044358281,0.428506613,0.533799648,0.065943837,0.38464205,0.387433708,0.477859989,0.650905162,0.068869725,0.684336245,0.663516164,0.393372118,0.300751805,0.172900148,0.719876826,0.288959369,-0.574410915,1.626258373,2.53106451,0.428560078,0.421004638,0.051421424,0.418689772,0.514961779,0.070085313,0.384590015,0.382858723,0.458837062,0.637360841,0.072921686,61.5728726
"POLYGON ((430367.067581047 5501944.25364231,430372.067581047 5501944.25364231,430372.067581047 5501939.25364231,430367.067581047 5501939.25364231,430367.067581047 5501944.25364231))",9082.114293,0.578746438,0.648453653,0.380681336,0.291967183,0.169403076,0.715302825,0.312856525,-0.914392769,1.042156816,2.351154804,0.405386895,0.403139085,0.046914805,0.402066052,0.507298827,0.068367295,0.368356019,0.369684786,0.451409101,0.631090462,0.072253726,0.710655928,0.673467338,0.405206174,0.286625236,0.16440931,0.728791714,0.281601936,-0.917601883,1.386600494,2.607966423,0.428270906,0.427239656,0.046264511,0.429420918,0.535526991,0.068758711,0.387668073,0.391831487,0.478008538,0.655872822,0.071148828,0.713111997,0.665761352,0.397349805,0.301974446,0.1729476,0.718845725,0.286875874,-0.64170903,1.63848114,2.562918663,0.428248465,0.424830943,0.04979698,0.422592163,0.518105924,0.071307942,0.387912005,0.386701643,0.461214304,0.641531765,0.073669955,59.12598278
"POLYGON ((430372.067581047 5501944.25364231,430377.067581047 5501944.25364231,430377.067581047 5501939.25364231,430372.067581047 5501939.25364231,430372.067581047 5501944.25364231))",9563.501056,0.658124357,0.653272033,0.386465207,0.301342055,0.172159962,0.701630652,0.308946267,-1.036694854,1.178267002,2.374051571,0.396854684,0.407650426,0.04515144,0.406727925,0.506742924,0.074808866,0.372264028,0.375187844,0.447834715,0.638367504,0.076582186,0.732644796,0.682695478,0.414861739,0.290794566,0.165312812,0.722393274,0.280902773,-0.926572949,1.434842587,2.581888199,0.4265275,0.434830204,0.051692119,0.434128538,0.542931408,0.074128035,0.395996019,0.40337716,0.482691124,0.668061882,0.075083341,0.787938088,0.669862509,0.402887806,0.312864617,0.176395811,0.704142123,0.285646915,-0.710218579,1.800171494,2.567860126,0.417627886,0.429255724,0.050299095,0.426121593,0.516675979,0.078664787,0.392341986,0.392746121,0.456639171,0.64844203,0.078660555,58.50654332
